Product ID,SKU,Name,Product URL,Price,Thumbnail URL,Search Keywords,Description,Category,Category ID,Brand,Child SKU,Child Price,Color,Color Family,Color Swatches,style-size.description,Season,Faset attributes,Review Avg,Review Count,Inventory Count
RUES,RUES,RUES GRAPHITE,https://devbr4wam.fdm4.com/br4_b2bbase/product/RUES/RUES-GRAPHITE.html?color=ZU022,89,https://devbr4wam.fdm4.com/prodimg/thumb/RUES.jpg,RUES   RUES GRAPHITE   Shoes   Vince Camuto   Elevate any look in your closet with this stunning pump from Vince Camuto The sleek curvature of the silhouette is highlighted by the use of simple  luxurious materials This bold  pointy-toed pump has a 4 inch heel   5   5.5   6   6.5   7   7.5   8   8.5   9   9.5   10   11   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   GRAPHITE,Elevate any look in your closet with this stunning pump from Vince Camuto. The sleek curvature of the silhouette is highlighted by the use of simple  luxurious materials. This bold  pointy-toed pump has a 4 inch heel. <br> ,Vince Camuto|VC|Shoes,Vince Camuto|VC|Shoes,Vince Camuto,RUESZU0221400|RUESZU0221500|RUESZU0221600|RUESZU0221700|RUESZU0221800|RUESZU0221900|RUESZU0222000|RUESZU0222100|RUESZU0222200|RUESZU0222300|RUESZU0222400|RUESZU0222600,89,GRAPHITE,,[{color:GRAPHITE family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/RUESZU022.jpg price:89}],5|5.5|6|6.5|7|7.5|8|8.5|9|9.5|10|11,,,,0,0
RUES1,RUES1,RUES BLACK,https://devbr4wam.fdm4.com/br4_b2bbase/product/RUES1/RUES-BLACK.html?color=G4001,89,https://devbr4wam.fdm4.com/prodimg/thumb/RUES1.jpg,RUES1   RUES BLACK   Shoes   Vince Camuto   Elevate any look in your closet with this stunning pump from Vince Camuto The sleek curvature of the silhouette is highlighted by the use of simple  luxurious materials This bold  pointy-toed pump has a 4 inch heel   5   5.5   6   6.5   7   7.5   8   8.5   9   9.5   10   11   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   BLACK,Elevate any look in your closet with this stunning pump from Vince Camuto. The sleek curvature of the silhouette is highlighted by the use of simple  luxurious materials. This bold  pointy-toed pump has a 4 inch heel. <br> ,Vince Camuto|New|VC|Shoes,Vince Camuto|New|VC|Shoes,Vince Camuto,RUES1G40011400|RUES1G40011500|RUES1G40011600|RUES1G40011700|RUES1G40011800|RUES1G40011900|RUES1G40012000|RUES1G40012100|RUES1G40012200|RUES1G40012300|RUES1G40012400|RUES1G40012600,89,BLACK,,[{color:BLACK family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/RUES1G4001.jpg price:89}],5|5.5|6|6.5|7|7.5|8|8.5|9|9.5|10|11,,,,0,0
SARAN1,SARAN1,SARAN TAN,https://devbr4wam.fdm4.com/br4_b2bbase/product/SARAN1/SARAN-TAN.html?color=7Z291,89,https://devbr4wam.fdm4.com/prodimg/thumb/SARAN1.jpg,SARAN1   SARAN TAN   Shoes   Vince Camuto   The classic pump takes a modern approach this season with beautiful leathers  a coned stack heel and a clean  simple silhouette The Saran is the perfect shoe for any occasion and chic enough to stand on its own Beautiful in soft calf leather or shiny patent 35 inch heel height   6   6.5   7   7.5   8   8.5   9   9.5   10   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   TAN,The classic pump takes a modern approach this season with beautiful leathers  a coned stack heel and a clean  simple silhouette. The Saran is the perfect shoe for any occasion and chic enough to stand on its own. Beautiful in soft calf leather or shiny patent. 3.5 inch heel height.  ,Vince Camuto|VC|Shoes,Vince Camuto|VC|Shoes,Vince Camuto,SARAN17Z2911600|SARAN17Z2911700|SARAN17Z2911800|SARAN17Z2911900|SARAN17Z2912000|SARAN17Z2912100|SARAN17Z2912200|SARAN17Z2912300|SARAN17Z2912400,89,TAN,,[{color:TAN family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/SARAN1BACALF260.jpg price:89}],6|6.5|7|7.5|8|8.5|9|9.5|10,,,,0,0
312,312,Mens HAUL Sunglasses,https://devbr4wam.fdm4.com/br4_b2bbase/product/0312/Mens-HAUL-Sunglasses.html?color=BR,89.99,,0312   Mens HAUL Sunglasses   Product Category 4   NIKE   Unique metal detailing on frame    Interchange lens system lets you quickly replace len tints to match any condition    Max Polarized lenses reduce eye strain by virtually eliminating the glare from light that reflect off water and pavement    Secure-Wrap temples grip back of the head for stability and comfort     Ventilated nose bridge improves airflow  reduced fogging and provides better grip     Lens Colors - El Dorado Brown Max and Orange  <table><tr><td>Available Sizes:< td><td>One Size Fits Most< td>< tr>< table> Also available:<font color=Maroon>Mens Skylon Sunglasses style 0109< a> Womens Revive Sunglasses style 0267< a> <font color=Maroon><center><b>This item is not available for online ordering Please call for additional information< b>< center>< font> <input type='hidden' name=searchvalues value= nike   mens   men   mans   sunglasses   shades >   OSFA   One Size   CLASSIC BROWN   DARKS,<ul><br> <li>Unique metal detailing on frame<br> <li> Interchange lens system lets you quickly replace len tints to match any condition<br> <li> Max Polarized lenses reduce eye strain by virtually eliminating the glare from light that reflect off water and pavement<br> <li> Secure-Wrap temples grip back of the head for stability and comfort <br> <li> Ventilated nose bridge improves airflow  reduced fogging and provides better grip <br> <li> Lens Colors - El Dorado/Brown Max and Orange </ul><br> <table><tr><td>Available Sizes:</td><td>One Size Fits Most</td></tr></table> <br>Also available:<br><font color=Maroon>Mens Skylon Sunglasses style 0109</a><br> Womens Revive Sunglasses style 0267</a><br> <br><font color=Maroon><center><b>This item is not available for online ordering. <br> Please call for additional information.</b></center></font> <input type='hidden' name=searchvalues value= nike   mens   men   mans   sunglasses   shades >,NIKE|DARKS|New|Division|Product Category 4,NIKE|DARKS|New|Division|Product Category 4,NIKE,0312BR0,89.99,CLASSIC BROWN,DARKS,[{color:CLASSIC BROWN family: swatch_hex:#422A24 thumbnail: price:0}],OSFA,,,,0,0
FAUNA,FAUNA,VC SIGNATURE FAUNA NUT,https://devbr4wam.fdm4.com/br4_b2bbase/product/FAUNA/VC-SIGNATURE-FAUNA-NUT.html?color=QD340,95,https://devbr4wam.fdm4.com/prodimg/thumb/FAUNA.jpg,FAUNA   VC SIGNATURE FAUNA NUT   Shoes   Vince Camuto   A sleek  elevated alternative to the summer flip-flop  meet the Fauna sandal from VC Signature This beach-to-city sandal has two skinny leather straps that form a toe loop and wrap around the foot with a petite metal buckle embellishing one strap Footbed is lined with snakeskin printed leather Rubber sole 02 inch heel   5.5   6   6.5   7   7.5   8   8.5   9   9.5   10   11   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   Nut/green   GREEN,A sleek  elevated alternative to the summer flip-flop  meet the Fauna sandal from VC Signature. This beach-to-city sandal has two skinny leather straps that form a toe loop and wrap around the foot with a petite metal buckle embellishing one strap. Footbed is lined with snakeskin printed leather. Rubber sole. 0.2 inch heel.<br> ,Vince Camuto|GREEN|New|VC|Shoes,Vince Camuto|GREEN|New|VC|Shoes,Vince Camuto,FAUNAQD3401500|FAUNAQD3401600|FAUNAQD3401700|FAUNAQD3401800|FAUNAQD3401900|FAUNAQD3402000|FAUNAQD3402100|FAUNAQD3402200|FAUNAQD3402300|FAUNAQD3402400|FAUNAQD3402600,95,Nut/green,GREEN,[{color:Nut/green family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/FAUNAQD340.jpg price:95}],5.5|6|6.5|7|7.5|8|8.5|9|9.5|10|11,S12,,,0,0
FAUNA1,FAUNA1,VC SIGNATURE FAUNA PINK CORAL,https://devbr4wam.fdm4.com/br4_b2bbase/product/FAUNA1/VC-SIGNATURE-FAUNA-PINK-CORAL.html?color=U7690,95,https://devbr4wam.fdm4.com/prodimg/thumb/FAUNA1.jpg,FAUNA1   VC SIGNATURE FAUNA PINK CORAL   Shoes   Vince Camuto   A sleek  elevated alternative to the summer flip-flop  meet the Fauna sandal from VC Signature This beach-to-city sandal has two skinny leather straps that form a toe loop and wrap around the foot with a petite metal buckle embellishing one strap Footbed is lined with snakeskin printed leather Rubber sole 02 inch heel   6   6.5   7   7.5   8   8.5   9   9.5   10   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   Pink Coral   Pink,A sleek  elevated alternative to the summer flip-flop  meet the Fauna sandal from VC Signature. This beach-to-city sandal has two skinny leather straps that form a toe loop and wrap around the foot with a petite metal buckle embellishing one strap. Footbed is lined with snakeskin printed leather. Rubber sole. 0.2 inch heel.<br> ,Vince Camuto|Pink|New|VC|Shoes,Vince Camuto|Pink|New|VC|Shoes,Vince Camuto,FAUNA1U76901600|FAUNA1U76901700|FAUNA1U76901800|FAUNA1U76901900|FAUNA1U76902000|FAUNA1U76902100|FAUNA1U76902200|FAUNA1U76902300|FAUNA1U76902400,95,Pink Coral,Pink,[{color:Pink Coral family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/FAUNA1U7690.jpg price:95}],6|6.5|7|7.5|8|8.5|9|9.5|10,S12,,,0,0
FAUNA2,FAUNA2,VC SIGNATURE FAUNA GOLDENROD,https://devbr4wam.fdm4.com/br4_b2bbase/product/FAUNA2/VC-SIGNATURE-FAUNA-GOLDENROD.html?color=U7710,95,https://devbr4wam.fdm4.com/prodimg/thumb/FAUNA2.jpg,FAUNA2   VC SIGNATURE FAUNA GOLDENROD   Shoes   Vince Camuto   A sleek  elevated alternative to the summer flip-flop  meet the Fauna sandal from VC Signature This beach-to-city sandal has two skinny leather straps that form a toe loop and wrap around the foot with a petite metal buckle embellishing one strap Footbed is lined with snakeskin printed leather Rubber sole 02 inch heel   6   6.5   7   7.5   8   8.5   9   9.5   10   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   Goldenrod   GOLD,A sleek  elevated alternative to the summer flip-flop  meet the Fauna sandal from VC Signature. This beach-to-city sandal has two skinny leather straps that form a toe loop and wrap around the foot with a petite metal buckle embellishing one strap. Footbed is lined with snakeskin printed leather. Rubber sole. 0.2 inch heel.<br> ,Vince Camuto|GOLD|New|VC|Shoes,Vince Camuto|GOLD|New|VC|Shoes,Vince Camuto,FAUNA2U77101600|FAUNA2U77101700|FAUNA2U77101800|FAUNA2U77101900|FAUNA2U77102000|FAUNA2U77102100|FAUNA2U77102200|FAUNA2U77102300|FAUNA2U77102400,95,Goldenrod,GOLD,[{color:Goldenrod family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/FAUNA2U7710.jpg price:95}],6|6.5|7|7.5|8|8.5|9|9.5|10,S12,,,0,0
FAUNA3,FAUNA3,VC SIGNATURE FAUNA NATURAL,https://devbr4wam.fdm4.com/br4_b2bbase/product/FAUNA3/VC-SIGNATURE-FAUNA-NATURAL.html?color=6K270,95,https://devbr4wam.fdm4.com/prodimg/thumb/FAUNA3.jpg,FAUNA3   VC SIGNATURE FAUNA NATURAL   Shoes   Vince Camuto   A sleek  elevated alternative to the summer flip-flop  meet the Fauna sandal from VC Signature This beach-to-city sandal has two skinny leather straps that form a toe loop and wrap around the foot with a petite metal buckle embellishing one strap Footbed is lined with snakeskin printed leather Rubber sole 02 inch heel   7   7.5   8   9.5   8.5   9   10   11   5.5   6   6.5   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   Natural   Natural,A sleek  elevated alternative to the summer flip-flop  meet the Fauna sandal from VC Signature. This beach-to-city sandal has two skinny leather straps that form a toe loop and wrap around the foot with a petite metal buckle embellishing one strap. Footbed is lined with snakeskin printed leather. Rubber sole. 0.2 inch heel.<br> ,Vince Camuto|Natural|New|VC|Shoes,Vince Camuto|Natural|New|VC|Shoes,Vince Camuto,FAUNA36K2701500|FAUNA36K2701600|FAUNA36K2701700|FAUNA36K2701800|FAUNA36K2701900|FAUNA36K2702000|FAUNA36K2702100|FAUNA36K2702200|FAUNA36K2702300|FAUNA36K2702400|FAUNA36K2702600,95,Natural,Natural,[{color:Natural family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/FAUNA36K270.jpg price:95}],5.5|6|6.5|7|7.5|8|8.5|9|9.5|10|11,S12,,,0,0
FIONA4,FIONA4,VC SIGNATURE FIONA CUOIO,https://devbr4wam.fdm4.com/br4_b2bbase/product/FIONA4/VC-SIGNATURE-FIONA-CUOIO.html?color=MJ240,95,https://devbr4wam.fdm4.com/prodimg/thumb/FIONA4.jpg,FIONA4   VC SIGNATURE FIONA CUOIO   Shoes   Vince Camuto   A sleek  elevated alternative to the summer flip-flop  meet the Fiona sandal from VC Signature This beach-to-city sandal has two skinny leather straps that criss-cross over the toe  one of which is ornamented with a row of petite metal studs Rubber sole and leather lining 02 inch heel   5.5   6   6.5   7   7.5   8   8.5   9   9.5   10   11   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   Cuoio   CUOIO,A sleek  elevated alternative to the summer flip-flop  meet the Fiona sandal from VC Signature. This beach-to-city sandal has two skinny leather straps that criss-cross over the toe  one of which is ornamented with a row of petite metal studs. Rubber sole and leather lining. 0.2 inch heel.<br> ,Vince Camuto|CUOIO|New|VC|Shoes,Vince Camuto|CUOIO|New|VC|Shoes,Vince Camuto,FIONA4MJ2401500|FIONA4MJ2401600|FIONA4MJ2401700|FIONA4MJ2401800|FIONA4MJ2401900|FIONA4MJ2402000|FIONA4MJ2402100|FIONA4MJ2402200|FIONA4MJ2402300|FIONA4MJ2402400|FIONA4MJ2402600,95,Cuoio,CUOIO,[{color:Cuoio family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/FIONA4MJ240.jpg price:95}],5.5|6|6.5|7|7.5|8|8.5|9|9.5|10|11,S12,,,0,0
ABEY,ABEY,ABEY BLACK,https://devbr4wam.fdm4.com/br4_b2bbase/product/ABEY/ABEY-BLACK.html?color=8Y001,98,https://devbr4wam.fdm4.com/prodimg/thumb/ABEY.jpg,ABEY   ABEY BLACK   Shoes   Vince Camuto   The gladiator sandal that works around the clock for your wardrobe The Abbey sandal from Vince Camuto is bedecked with sparkling gemstones for a glamorous look that works day or night 04 inch heel   5  M   5.5  M   6  M   6.5  M   7  M   7.5  M   8  M   8.5  M   9  M   9.5  M   10  M   11  M   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   Black   Black,The gladiator sandal that works around the clock for your wardrobe. The Abbey sandal from Vince Camuto is bedecked with sparkling gemstones for a glamorous look that works day or night. 0.4 inch heel.<br> ,Vince Camuto|Black|VC|Shoes,Vince Camuto|Black|VC|Shoes,Vince Camuto,ABEY8Y0011400|ABEY8Y0011500|ABEY8Y0011600|ABEY8Y0011700|ABEY8Y0011800|ABEY8Y0011900|ABEY8Y0012000|ABEY8Y0012100|ABEY8Y0012200|ABEY8Y0012300|ABEY8Y0012400|ABEY8Y0012600,98,Black,Black,[{color:Black family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/ABEY8Y001.jpg price:98}],5  M|5.5  M|6  M|6.5  M|7  M|7.5  M|8  M|8.5  M|9  M|9.5  M|10  M|11  M,S11,,,0,0
ABEY1,ABEY1,ABEY STORM/SILVER,https://devbr4wam.fdm4.com/br4_b2bbase/product/ABEY1/ABEY-STORMSILVER.html?color=CU061,98,https://devbr4wam.fdm4.com/prodimg/thumb/ABEY1.jpg,ABEY1   ABEY STORM SILVER   Shoes   Vince Camuto   The gladiator sandal that works around the clock for your wardrobe The Abbey sandal from Vince Camuto is bedecked with sparkling gemstones for a glamorous look that works day or night 04 inch heel   5  M   5.5  M   6  M   6.5  M   7  M   7.5  M   8  M   8.5  M   9  M   9.5  M   10  M   11  M   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   Storm/silver   Grey,The gladiator sandal that works around the clock for your wardrobe. The Abbey sandal from Vince Camuto is bedecked with sparkling gemstones for a glamorous look that works day or night. 0.4 inch heel.<br> ,Vince Camuto|Grey|VC|Shoes,Vince Camuto|Grey|VC|Shoes,Vince Camuto,ABEY1CU0611400|ABEY1CU0611500|ABEY1CU0611600|ABEY1CU0611700|ABEY1CU0611800|ABEY1CU0611900|ABEY1CU0612000|ABEY1CU0612100|ABEY1CU0612200|ABEY1CU0612300|ABEY1CU0612400|ABEY1CU0612600,98,Storm/silver,Grey,[{color:Storm/silver family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/ABEY1CU061.jpg price:98}],5  M|5.5  M|6  M|6.5  M|7  M|7.5  M|8  M|8.5  M|9  M|9.5  M|10  M|11  M,S11,,,0,0
ABEY2,ABEY2,ABEY BUTTERMILK/GOLD,https://devbr4wam.fdm4.com/br4_b2bbase/product/ABEY2/ABEY-BUTTERMILKGOLD.html?color=CU280,98,https://devbr4wam.fdm4.com/prodimg/thumb/ABEY2.jpg,ABEY2   ABEY BUTTERMILK GOLD   Shoes   Vince Camuto   The gladiator sandal that works around the clock for your wardrobe The Abbey sandal from Vince Camuto is bedecked with sparkling gemstones for a glamorous look that works day or night 04 inch heel   5  M   5.5  M   6  M   6.5  M   7  M   7.5  M   8  M   8.5  M   9  M   9.5  M   10  M   11  M   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   Buttrmlk/gold   Beige,The gladiator sandal that works around the clock for your wardrobe. The Abbey sandal from Vince Camuto is bedecked with sparkling gemstones for a glamorous look that works day or night. 0.4 inch heel.<br> ,Vince Camuto|Beige|VC|Shoes,Vince Camuto|Beige|VC|Shoes,Vince Camuto,ABEY2CU2801400|ABEY2CU2801500|ABEY2CU2801600|ABEY2CU2801700|ABEY2CU2801800|ABEY2CU2801900|ABEY2CU2802000|ABEY2CU2802100|ABEY2CU2802200|ABEY2CU2802300|ABEY2CU2802400|ABEY2CU2802600,98,Buttrmlk/gold,Beige,[{color:Buttrmlk/gold family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/ABEY2CU280.jpg price:98}],5  M|5.5  M|6  M|6.5  M|7  M|7.5  M|8  M|8.5  M|9  M|9.5  M|10  M|11  M,S11,,,0,0
ANDI,ANDI,ANDI GREY WHITE,https://devbr4wam.fdm4.com/br4_b2bbase/product/ANDI/ANDI-GREY-WHITE.html?color=JJ060,98,https://devbr4wam.fdm4.com/prodimg/thumb/ANDI.jpg,ANDI   ANDI GREY WHITE   Shoes   Vince Camuto   Glamour takes center stage with the Andi by Vince Camuto This leather t-strap sandal has metal beads and faceted gemstones down the center for a riveting look  and a buckled ankle strap 04 inch heel   5.5   6   6.5   7   7.5   8   8.5   9   9.5   10   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   Marble Combo   Grey,Glamour takes center stage with the Andi by Vince Camuto. This leather t-strap sandal has metal beads and faceted gemstones down the center for a riveting look  and a buckled ankle strap. 0.4 inch heel.<br> ,Vince Camuto|Grey|New|VC|Shoes,Vince Camuto|Grey|New|VC|Shoes,Vince Camuto,ANDIJJ0601500|ANDIJJ0601600|ANDIJJ0601700|ANDIJJ0601800|ANDIJJ0601900|ANDIJJ0602000|ANDIJJ0602100|ANDIJJ0602200|ANDIJJ0602300|ANDIJJ0602400,98,Marble Combo,Grey,[{color:Marble Combo family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/ANDIJJ060.jpg price:98}],5.5|6|6.5|7|7.5|8|8.5|9|9.5|10,,,,0,0
ANDI1,ANDI1,ANDI MARBLE COMBO,https://devbr4wam.fdm4.com/br4_b2bbase/product/ANDI1/ANDI-MARBLE-COMBO.html?color=GY710,98,https://devbr4wam.fdm4.com/prodimg/thumb/ANDI1.jpg,ANDI1   ANDI MARBLE COMBO   Shoes   Vince Camuto   Glamour takes center stage with the Andi by Vince Camuto This leather t-strap sandal has metal beads and faceted gemstones down the center for a riveting look  and a buckled ankle strap 04 inch heel   5.5   6   6.5   7   7.5   8   8.5   9   9.5   10   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   Karat Gold   GOLD,Glamour takes center stage with the Andi by Vince Camuto. This leather t-strap sandal has metal beads and faceted gemstones down the center for a riveting look  and a buckled ankle strap. 0.4 inch heel.<br> ,Vince Camuto|GOLD|New|VC|Shoes,Vince Camuto|GOLD|New|VC|Shoes,Vince Camuto,ANDI1GY7101500|ANDI1GY7101600|ANDI1GY7101700|ANDI1GY7101800|ANDI1GY7101900|ANDI1GY7102000|ANDI1GY7102100|ANDI1GY7102200|ANDI1GY7102300|ANDI1GY7102400,98,Karat Gold,GOLD,[{color:Karat Gold family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/ANDI1GY710.jpg price:98}],5.5|6|6.5|7|7.5|8|8.5|9|9.5|10,,,,0,0
ARA1,ARA1,ARA STEEL,https://devbr4wam.fdm4.com/br4_b2bbase/product/ARA1/ARA-STEEL.html?color=4I040,98,https://devbr4wam.fdm4.com/prodimg/thumb/ARA1.jpg,ARA1   ARA STEEL   Shoes   Vince Camuto   Sure to become your go-to pump  the Ara is a modern twist on a classic The buttery leather  peep toe silhouette  and pleating details make this Vince Camuto shoe unforgettable 39 inch heel   6   6.5   7   7.5   8   8.5   9   9.5   10   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   STEEL,Sure to become your go-to pump  the Ara is a modern twist on a classic. The buttery leather  peep toe silhouette  and pleating details make this Vince Camuto shoe unforgettable. 3.9 inch heel. ,Vince Camuto|VC|Shoes,Vince Camuto|VC|Shoes,Vince Camuto,ARA14I0401600|ARA14I0401700|ARA14I0401800|ARA14I0401900|ARA14I0402000|ARA14I0402100|ARA14I0402200|ARA14I0402300|ARA14I0402400,98,STEEL,,[{color:STEEL family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/ARA14I040.jpg price:98}],6|6.5|7|7.5|8|8.5|9|9.5|10,,,,0,0
ARA2,ARA2,ARA FROSTED GREY,https://devbr4wam.fdm4.com/br4_b2bbase/product/ARA2/ARA-FROSTED-GREY.html?color=4I062,98,https://devbr4wam.fdm4.com/prodimg/thumb/ARA2.jpg,ARA2   ARA FROSTED GREY   Shoes   Vince Camuto   Sure to become your go-to pump  the Ara is a modern twist on a classic The buttery leather  peep toe silhouette  and pleating details make this Vince Camuto shoe unforgettable 39 inch heel   5.5   6   6.5   7   7.5   8   8.5   9   9.5   10   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   ALL Sizes   FROSTED GREY,Sure to become your go-to pump  the Ara is a modern twist on a classic. The buttery leather  peep toe silhouette  and pleating details make this Vince Camuto shoe unforgettable. 3.9 inch heel. ,Vince Camuto|VC|Shoes,Vince Camuto|VC|Shoes,Vince Camuto,ARA24I0621500|ARA24I0621600|ARA24I0621700|ARA24I0621800|ARA24I0621900|ARA24I0622000|ARA24I0622100|ARA24I0622200|ARA24I0622300|ARA24I0622400,98,FROSTED GREY,,[{color:FROSTED GREY family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/ARA24I062.jpg price:98}],5.5|6|6.5|7|7.5|8|8.5|9|9.5|10,,,,0,0
